gene,gene_symbol,gene_label,abs_coef,rank_abs_coef,importance_mean,rank_perm,rank_combined
215383_x_at,SPG21,SPG21,0.0303439883164028,392,0.0,1671,1031.5
222380_s_at,PDCD6,PDCD6,0.0051827675218925,1631,0.0,437,1034.0
239071_at,RBBP4,RBBP4,0.0078275021494056,1445,0.0,624,1034.5
225240_s_at,MSI2,MSI2,0.0023736554346727,1852,0.0,218,1035.0
1570021_at,,1570021_at,0.0231470729309452,622,0.0,1448,1035.0
203814_s_at,NQO2,NQO2,0.0156006661500617,934,0.0,1139,1036.5
222514_at,RRAGC,RRAGC,0.0049283805278477,1647,0.0,426,1036.5
220261_s_at,ZDHHC4,ZDHHC4,0.0056098799398261,1604,0.0,469,1036.5
1558592_at,AX747507,AX747507,0.0182816482417225,803,0.0,1270,1036.5
214806_at,BICD1,BICD1,0.0281587757030584,443,0.0,1631,1037.0
232386_at,VPS13C,VPS13C,0.0103501199089023,1264,0.0,811,1037.5
232215_x_at,PRR11,PRR11,0.0094770740072729,1319,0.0,757,1038.0
219660_s_at,ATP8A2,ATP8A2,0.0053702815671321,1619,0.0,457,1038.0
200638_s_at,YWHAZ,YWHAZ,0.0238617734092864,591,0.0,1486,1038.5
206766_at,ITGA10,ITGA10,0.0351536926976723,299,0.0,1779,1039.0
211972_x_at,RPLP0,RPLP0,0.0271560527191383,471,0.0,1607,1039.0
221062_at,HS3ST3B1,HS3ST3B1,0.0056156128420164,1602,0.0,477,1039.5
200863_s_at,RAB11A,RAB11A,0.0209682525888907,694,0.0,1385,1039.5
210758_at,PSIP1,PSIP1,0.0334023375338718,332,0.0,1750,1041.0
200721_s_at,ACTR1A,ACTR1A,0.0224453240893791,644,0.0,1440,1042.0
1555272_at,RSPH10B|RSPH10B2,RSPH10B|RSPH10B2,0.0205495133509058,716,0.0,1369,1042.5
238715_at,LOC646014,LOC646014,0.0070915605836142,1512,0.0,573,1042.5
234788_x_at,,234788_x_at,0.0128658149168771,1092,0.0,995,1043.5
211373_s_at,PSEN2,PSEN2,0.026068995038369,510,0.0,1577,1043.5
212736_at,C16orf45,C16orf45,0.0249697185397237,544,0.0,1543,1043.5
200064_at,HSP90AB1,HSP90AB1,0.0222105723083315,650,0.0,1441,1045.5
226296_s_at,MRPS15,MRPS15,0.0022786713061575,1856,0.0,236,1046.0
1561362_at,,1561362_at,0.0183272936313013,800,0.0,1299,1049.5
220979_s_at,ST6GALNAC5,ST6GALNAC5,0.005358465906956,1620,0.0,479,1049.5
232347_x_at,,232347_x_at,0.0099607050013915,1288,0.0,812,1050.0
243_g_at,MAP4,MAP4,0.0077454664780561,1450,0.0,650,1050.0
209295_at,TNFRSF10B,TNFRSF10B,0.0417161935777596,197,0.0,1905,1051.0
205325_at,PHYHIP,PHYHIP,0.0360365868097102,283,0.0,1819,1051.0
202309_at,MTHFD1,MTHFD1,0.0135143970916598,1053,0.0,1052,1052.5
207035_at,SLC30A3,SLC30A3,0.0330820198877212,336,0.0,1771,1053.5
222558_at,RPRD1A,RPRD1A,0.0045939313005047,1684,0.0,423,1053.5
202391_at,BASP1,BASP1,0.0133466182114177,1062,0.0,1045,1053.5
219862_s_at,NARF,NARF,0.0048623353313768,1656,0.0,453,1054.5
200810_s_at,CIRBP,CIRBP,0.020584610301349,714,0.0,1395,1054.5
223248_at,HSDL1,HSDL1,0.0002100783124396,1986,0.0,124,1055.0
221829_s_at,TNPO1,TNPO1,0.0042771002626603,1713,0.0,397,1055.0
202205_at,VASP,VASP,0.0135535537393234,1051,0.0,1059,1055.0
218220_at,C12orf10,C12orf10,0.0024936727567556,1847,0.0,265,1056.0
235396_at,TANGO2,TANGO2,0.0121618515610111,1139,0.0,976,1057.5
236916_at,,236916_at,0.0115472512222611,1185,0.0,931,1058.0
202145_at,LY6E,LY6E,0.0129689643307956,1084,0.0,1033,1058.5
202941_at,NDUFV2,NDUFV2,0.015823612650049,924,0.0,1195,1059.5
221620_s_at,APOO,APOO,0.0042107437332881,1718,0.0,401,1059.5
225387_at,TSPAN5,TSPAN5,0.0015955006293145,1908,0.0,211,1059.5
233506_at,RP11-469M7.1,RP11-469M7.1,0.011860383284074,1163,0.0,957,1060.0
218623_at,HMP19,HMP19,0.0029332544034276,1815,0.0,307,1061.0
211765_x_at,PPIA,PPIA,0.0261276866482006,507,0.0,1615,1061.0
219896_at,CALY,CALY,0.004757750934161,1671,0.0,452,1061.5
218579_s_at,DHX35,DHX35,0.0028827370711655,1819,0.0,309,1064.0
201164_s_at,PUM1,PUM1,0.016882843772642,878,0.0,1251,1064.5
34225_at,MIR943|NELFA,MIR943|NELFA,0.0078456847035818,1444,0.0,685,1064.5
203122_at,TRAPPC12,TRAPPC12,0.0167271310953792,888,0.0,1242,1065.0
221797_at,OXLD1,OXLD1,0.0041104050901834,1732,0.0,398,1065.0
217482_at,,217482_at,0.0033334241021221,1787,0.0,345,1066.0
216977_x_at,SNRPA1,SNRPA1,0.0029644099690656,1811,0.0,321,1066.0
228959_at,PDK3,PDK3,0.0098214057816486,1294,0.0,841,1067.5
211685_s_at,NCALD,NCALD,0.025964699628878,514,0.0,1621,1067.5
211296_x_at,UBC,UBC,0.0247345366016781,556,0.0,1580,1068.0
225568_at,TMEM141,TMEM141,0.0010445334809538,1935,0.0,202,1068.5
1557685_at,ASAP1-IT2,ASAP1-IT2,0.0172855886226428,858,0.0,1279,1068.5
236610_at,,236610_at,0.0108270961222838,1231,0.0,908,1069.5
209093_s_at,GBA|GBAP1,GBA|GBAP1,0.0456538546877302,146,0.0,1994,1070.0
239179_at,,239179_at,0.006815743711204,1523,0.0,619,1071.0
233243_at,,233243_at,0.0117048692509238,1175,0.0,967,1071.0
1558299_at,,1558299_at,0.0169677732250023,873,0.0,1273,1073.0
221495_s_at,TCF25,TCF25,0.0040429669804686,1740,0.0,406,1073.0
207829_s_at,BNIP1,BNIP1,0.0331218797419304,335,0.0,1812,1073.5
1554963_at,,1554963_at,0.0187473393380051,778,0.0,1371,1074.5
217225_x_at,LOC101060373|NOMO1|NOMO2|NOMO3,LOC101060373|NOMO1|NOMO2|NOMO3,0.0026836102915196,1833,0.0,318,1075.5
215385_at,,215385_at,0.0268189150278299,482,0.0,1670,1076.0
221923_s_at,NPM1,NPM1,0.0037036771794319,1763,0.0,390,1076.5
221449_s_at,ITFG1,ITFG1,0.0046326491822174,1682,0.0,471,1076.5
232003_at,PNMAL2,PNMAL2,0.0083112523167164,1405,0.0,753,1079.0
235716_at,,235716_at,0.0105281310401931,1258,0.0,901,1079.5
206652_at,ZMYM5,ZMYM5,0.0309653620018272,379,0.0,1780,1079.5
203616_at,POLB,POLB,0.0142835508521774,1007,0.0,1153,1080.0
233319_x_at,,233319_x_at,0.0112162000423812,1200,0.0,962,1081.0
200812_at,CCT7,CCT7,0.0191263214803259,772,0.0,1392,1082.0
1561631_at,,1561631_at,0.0170783299577455,867,0.0,1298,1082.5
212573_at,ENDOD1,ENDOD1,0.0234061408909477,611,0.0,1558,1084.5
201267_s_at,PSMC3,PSMC3,0.0129091083071463,1088,0.0,1082,1085.0
229300_at,RAB3C,RAB3C,0.0092383228382699,1341,0.0,831,1086.0
208703_s_at,APLP2,APLP2,0.030664481857608,385,0.0,1787,1086.0
213132_s_at,MCAT,MCAT,0.0272897758020866,465,0.0,1707,1086.0
220183_s_at,NUDT6,NUDT6,0.0041206676215174,1731,0.0,443,1087.0
220316_at,NPAS3,NPAS3,0.0041072193393204,1734,0.0,441,1087.5
232516_x_at,DAP3,DAP3,0.0087698518556578,1369,0.0,806,1087.5
226195_at,IFT43,IFT43,0.0010190308335347,1940,0.0,239,1089.5
229961_x_at,YJEFN3,YJEFN3,0.00959401781617,1308,0.0,872,1090.0
212837_at,FAM175B,FAM175B,0.0224937264220363,642,0.0,1539,1090.5
233869_x_at,,233869_x_at,0.0107840701829976,1236,0.0,946,1091.0
204206_at,MNT,MNT,0.014011258322545,1023,0.0,1160,1091.5
217965_s_at,SAP30BP,SAP30BP,0.0020642866181891,1869,0.0,315,1092.0
1569302_at,KIAA1731,KIAA1731,0.0201201540864649,729,0.0,1455,1092.0
230064_at,,230064_at,0.0095470727525689,1315,0.0,869,1092.0
1556950_s_at,SERPINB6,SERPINB6,0.0170406295874032,870,0.0,1314,1092.0
212954_at,DYRK4,DYRK4,0.0272245681191663,468,0.0,1717,1092.5
200613_at,AP2M1,AP2M1,0.0210380014153042,691,0.0,1494,1092.5
234762_x_at,NLN,NLN,0.0113980393294059,1190,0.0,996,1093.0
242990_at,,242990_at,0.0075881603536908,1466,0.0,720,1093.0
222423_at,NDFIP1,NDFIP1,0.003785495349237,1755,0.0,432,1093.5
205550_s_at,BRE,BRE,0.0341229879592827,315,0.0,1872,1093.5
1553313_s_at,SLC5A3,SLC5A3,0.0173405195473683,854,0.0,1334,1094.0
209258_s_at,SMC3,SMC3,0.040372417563437,217,0.0,1971,1094.0
234906_at,,234906_at,0.0112842462039729,1195,0.0,994,1094.5
220999_s_at,CYFIP2,CYFIP2,0.0042971764116752,1711,0.0,478,1094.5
201123_s_at,EIF5A,EIF5A,0.0187955908377336,777,0.0,1414,1095.5
231986_at,RIMS1,RIMS1,0.0079810451814811,1426,0.0,767,1096.5
206562_s_at,CSNK1A1,CSNK1A1,0.0307547790395709,381,0.0,1813,1097.0
205514_at,ZNF415,ZNF415,0.0338072983708625,320,0.0,1874,1097.0
203079_s_at,CUL2,CUL2,0.0154218142594595,949,0.0,1247,1098.0
204365_s_at,REEP1,REEP1,0.0140054072188097,1024,0.0,1173,1098.5
234282_at,,234282_at,0.0108526483281947,1229,0.0,969,1099.0
212728_at,DLG3,DLG3,0.0220736792994844,654,0.0,1544,1099.0
243768_at,,243768_at,0.0065313984086425,1542,0.0,656,1099.0
226627_at,SEPT8,SEPT8,0.0003674450730898,1977,0.0,223,1100.0
202530_at,MAPK14,MAPK14,0.0131261381924069,1074,0.0,1126,1100.0
211493_x_at,DTNA,DTNA,0.022827068514834,630,0.0,1570,1100.0
203017_s_at,SSX2IP,SSX2IP,0.0146626760551218,984,0.0,1220,1102.0
232426_at,SV2B,SV2B,0.0084490458889192,1396,0.0,809,1102.5
201619_at,PRDX3,PRDX3,0.0126300954326098,1103,0.0,1103,1103.0
225379_at,MAPT,MAPT,2.4536862884532022e-05,1997,0.0,212,1104.5
242748_at,SREBF2,SREBF2,0.007063542806941,1513,0.0,698,1105.5
229293_at,,229293_at,0.0085941987050206,1380,0.0,832,1106.0
235376_at,,235376_at,0.0108101515404555,1235,0.0,978,1106.5
208248_x_at,APLP2,APLP2,0.0295671645374522,411,0.0,1803,1107.0
212242_at,TUBA4A,TUBA4A,0.0208384318627844,701,0.0,1516,1108.5
215714_s_at,SMARCA4,SMARCA4,0.0020392052558451,1875,0.0,342,1108.5
207170_s_at,LETMD1,LETMD1,0.0278140258098304,453,0.0,1764,1108.5
242579_at,BMPR1B,BMPR1B,0.0071050726555975,1511,0.0,708,1109.5
229537_at,LMO4,LMO4,0.0084635506992678,1394,0.0,825,1109.5
1554213_at,ARHGEF10,ARHGEF10,0.0165485438039861,894,0.0,1326,1110.0
202168_at,AK6|TAF9,AK6|TAF9,0.0114902318606365,1186,0.0,1035,1110.5
52255_s_at,COL5A3,COL5A3,0.0063980397615447,1551,0.0,672,1111.5
204685_s_at,ATP2B2,ATP2B2,0.0204198771626751,723,0.0,1500,1111.5
242829_x_at,,242829_x_at,0.0067391716050988,1530,0.0,694,1112.0
202802_at,DHPS,DHPS,0.0141015584711714,1019,0.0,1207,1113.0
1552302_at,TMEM106A,TMEM106A,0.0168270968458119,883,0.0,1343,1113.0
244334_at,TRAM1L1,TRAM1L1,0.0056339421301172,1600,0.0,628,1114.0
226024_at,COMMD1,COMMD1,0.0002350770319828,1985,0.0,243,1114.0
238049_at,GRAMD3,GRAMD3,0.0051239395041648,1636,0.0,593,1114.5
214548_x_at,GNAS,GNAS,0.0239304698024373,583,0.0,1649,1116.0
232253_at,C5orf56,C5orf56,0.0074910768819465,1477,0.0,756,1116.5
205172_x_at,CLTB,CLTB,0.0295275508059176,414,0.0,1823,1118.5
206826_at,PMP2,PMP2,0.027468030332615,462,0.0,1776,1119.0
212878_s_at,KLC1,KLC1,0.0207865378754333,702,0.0,1536,1119.0
204246_s_at,DCTN3,DCTN3,0.0134713481263116,1055,0.0,1183,1119.0
212062_at,ATP9A,ATP9A,0.0224955534029619,641,0.0,1598,1119.5
238890_at,BRWD1,BRWD1,0.0049586033272266,1645,0.0,595,1120.0
1562898_at,,1562898_at,0.015327927777905,952,0.0,1288,1120.0
238658_at,,238658_at,0.0047905351682939,1667,0.0,574,1120.5
216602_s_at,FARSA,FARSA,0.0013416297344192,1918,0.0,325,1121.5
217932_at,MRPS7,MRPS7,0.0017569085168866,1893,0.0,351,1122.0
221504_s_at,ATP6V1H,ATP6V1H,0.0025806110862059,1843,0.0,405,1124.0
239603_x_at,,239603_x_at,0.0050819546814912,1638,0.0,611,1124.5
209252_at,HARS2,HARS2,0.0364008095986377,278,0.0,1973,1125.5
209583_s_at,CD200,CD200,0.0313330237866116,374,0.0,1878,1126.0
218117_at,RBX1,RBX1,0.0003723770595173,1976,0.0,277,1126.5
218037_at,FAM134A,FAM134A,0.0009818423766762,1943,0.0,314,1128.5
229811_at,RP11-157P1.4,RP11-157P1.4,0.0078854967876879,1441,0.0,816,1128.5
201519_at,TOMM70A,TOMM70A,0.0121861285843624,1137,0.0,1120,1128.5
235225_at,SCN2B,SCN2B,0.0100224257851574,1280,0.0,980,1130.0
216609_at,TXN,TXN,0.0010339752524243,1936,0.0,324,1130.0
39313_at,WNK1,WNK1,0.0058588686155162,1584,0.0,679,1131.5
1553909_x_at,FAM178A,FAM178A,0.0156071548212076,932,0.0,1331,1131.5
202363_at,SPOCK1,SPOCK1,0.0109846605516961,1218,0.0,1047,1132.5
235537_at,OCIAD1,OCIAD1,0.0098187888597209,1295,0.0,973,1134.0
201020_at,YWHAH,YWHAH,0.0176279848969536,846,0.0,1424,1135.0
202201_at,BLVRB,BLVRB,0.0111389920448013,1212,0.0,1060,1136.0
AFFX-HSAC07/X00351_3_at,ACTB,ACTB,0.0055691557848045,1607,0.0,666,1136.5
208704_x_at,APLP2,APLP2,0.0266719509421995,488,0.0,1786,1137.0
230629_s_at,EP400,EP400,0.0081625550287233,1420,0.0,856,1138.0
212712_at,CAMSAP1,CAMSAP1,0.0200921828493454,730,0.0,1547,1138.5
200973_s_at,TSPAN3,TSPAN3,0.0175462277143678,849,0.0,1430,1139.5
204228_at,PPIH,PPIH,0.0128416408871803,1094,0.0,1185,1139.5
203109_at,UBE2M,UBE2M,0.0138239000319641,1037,0.0,1244,1140.5
203785_s_at,DDX28,DDX28,0.0120065705659549,1153,0.0,1128,1140.5
206461_x_at,MT1H,MT1H,0.0286421102881506,437,0.0,1846,1141.5
244530_at,,244530_at,0.004909173773059,1650,0.0,635,1142.5
211984_at,CALM1|CALM2|CALM3,CALM1|CALM2|CALM3,0.0212681135471417,682,0.0,1604,1143.0
AFFX-HSAC07/X00351_M_at,ACTB,ACTB,0.0053343526804135,1623,0.0,665,1144.0
201971_s_at,ATP6V1A,ATP6V1A,0.0101762925877473,1272,0.0,1017,1144.5
244357_at,,244357_at,0.0048992680725845,1651,0.0,639,1145.0
216745_x_at,,216745_x_at,0.0004527913535528,1968,0.0,323,1145.5
201199_s_at,PSMD1,PSMD1,0.0112242958479459,1199,0.0,1092,1145.5
200068_s_at,CANX,CANX,0.0184749849660168,792,0.0,1499,1145.5
244766_at,BOLA2|LOC101060386|LOC101060596|LOC101060604|LOC102723773|LOC613037|NPIPA5|NPIPB4|NPIPB5|SLC7A5P1|SMG1|SMG1P1|SMG1P2|SMG1P3|SMG1P5|SMG1P7,BOLA2|LOC101060386|LOC101060596|LOC101060604|LOC102723773|LOC613037|NPIPA5|NPIPB4|NPIPB5|SLC7A5P1|SMG1|SMG1P1|SMG1P2|SMG1P3|SMG1P5|SMG1P7,0.0051447540390305,1634,0.0,658,1146.0
215628_x_at,,215628_x_at,0.0098924744562018,1290,0.0,1002,1146.0
203410_at,AP3M2,AP3M2,0.0132847877836838,1066,0.0,1226,1146.0
1566887_x_at,,1566887_x_at,0.0179087724925617,832,0.0,1462,1147.0
201090_x_at,TUBA1B,TUBA1B,0.0169005628570524,877,0.0,1418,1147.5
217720_at,CHCHD2,CHCHD2,0.0011991690804176,1926,0.0,369,1147.5
200066_at,IK,IK,0.0179774764807141,824,0.0,1472,1148.0
1559436_x_at,,1559436_x_at,0.0141839157902845,1013,0.0,1283,1148.0
230326_s_at,C11orf73,C11orf73,0.0079509108730681,1434,0.0,862,1148.0
1559496_at,PPA2,PPA2,0.0141739460457602,1014,0.0,1284,1149.0
230742_at,RBM5,RBM5,0.0078014685118286,1446,0.0,852,1149.0
210792_x_at,SIVA1,SIVA1,0.020688172817178,708,0.0,1591,1149.5
232695_at,KIF6,KIF6,0.0072020573777209,1499,0.0,800,1149.5
202471_s_at,IDH3G,IDH3G,0.0103635850639979,1263,0.0,1038,1150.5
239748_x_at,OCIAD1,OCIAD1,0.0044439878007743,1698,0.0,607,1152.5
229099_at,C11orf83,C11orf83,0.007514698273373,1471,0.0,836,1153.5
220668_s_at,DNMT3B,DNMT3B,0.0028585456742729,1821,0.0,489,1155.0
215416_s_at,STOML2,STOML2,0.0224592010600583,643,0.0,1668,1155.5
235327_x_at,UBXN2A,UBXN2A,0.009358231946401,1332,0.0,979,1155.5
202074_s_at,OPTN,OPTN,0.0096319663543876,1306,0.0,1008,1157.0
234562_x_at,,234562_x_at,0.0091830407437187,1343,0.0,972,1157.5
213714_at,CACNB2,CACNB2,0.0239886034420096,579,0.0,1738,1158.5
239102_s_at,,239102_s_at,0.0044878416422438,1695,0.0,622,1158.5
217860_at,NDUFA10,NDUFA10,0.0004744081645396,1965,0.0,355,1160.0
219549_s_at,RTN3,RTN3,0.002225624366156,1861,0.0,460,1160.5
200039_s_at,PSMB2,PSMB2,0.0173803239223974,853,0.0,1469,1161.0
1560775_at,,1560775_at,0.0140941156717583,1020,0.0,1303,1161.5
1562110_at,BC022892,BC022892,0.0138699194048988,1033,0.0,1291,1162.0
201704_at,ENTPD6,ENTPD6,0.0104341575096808,1261,0.0,1064,1162.5
219575_s_at,COG8|PDF,COG8|PDF,0.0021300349690791,1867,0.0,459,1163.0
212119_at,RHOQ,RHOQ,0.018362893374011,798,0.0,1531,1164.5
202120_x_at,AP2S1,AP2S1,0.0094321642086274,1325,0.0,1005,1165.0
204105_s_at,NRCAM,NRCAM,0.0117192267392576,1173,0.0,1158,1165.5
213235_at,KNOP1,KNOP1,0.0229038120611335,628,0.0,1704,1166.0
209565_at,RNF113A,RNF113A,0.0282912697039655,441,0.0,1894,1167.5
1558740_s_at,,1558740_s_at,0.0132311930279514,1071,0.0,1265,1168.0
209196_at,WDR46,WDR46,0.0323478062016836,354,0.0,1983,1168.5
238718_at,,238718_at,0.0036529833534281,1769,0.0,571,1170.0
214671_s_at,ABR,ABR,0.0209515871159106,696,0.0,1645,1170.5
214439_x_at,BIN1,BIN1,0.0210122556614074,692,0.0,1650,1171.0
38398_at,MADD,MADD,0.0048111978112124,1664,0.0,680,1172.0
211928_at,DYNC1H1,DYNC1H1,0.0199124154135966,735,0.0,1610,1172.5
243578_at,,243578_at,0.005353843749305,1621,0.0,725,1173.0
211370_s_at,MAP2K5,MAP2K5,0.019229296243173,768,0.0,1578,1173.0
1560926_at,,1560926_at,0.0137333951391119,1046,0.0,1302,1174.0
1557394_at,DLGAP4,DLGAP4,0.0132456448248356,1068,0.0,1280,1174.0
200643_at,HDLBP,HDLBP,0.0170904492509186,866,0.0,1482,1174.0
212850_s_at,LRP4,LRP4,0.0181418098311366,811,0.0,1538,1174.5
206349_at,LGI1,LGI1,0.026435923353751,500,0.0,1850,1175.0
1558295_a_at,PPFIA2,PPFIA2,0.0131140779385114,1077,0.0,1274,1175.5
202799_at,CLPP,CLPP,0.0121184287945642,1145,0.0,1208,1176.5
212363_x_at,ACTB|ACTG1,ACTB|ACTG1,0.0175930279767509,848,0.0,1505,1176.5
201118_at,PGD,PGD,0.0155112260560845,940,0.0,1415,1177.5
230713_at,,230713_at,0.0071539268272593,1503,0.0,853,1178.0
1568408_x_at,,1568408_x_at,0.0163403816024182,898,0.0,1461,1179.5
205899_at,CCNA1,CCNA1,0.0262542242278571,504,0.0,1858,1181.0
206489_s_at,DLGAP1,DLGAP1,0.0248746283059491,549,0.0,1814,1181.5
35666_at,SEMA3F,SEMA3F,0.0046449335551514,1680,0.0,684,1182.0
202926_at,NBAS,NBAS,0.0117880495269625,1167,0.0,1197,1182.0
208722_s_at,ANAPC5,ANAPC5,0.0300918007072869,398,0.0,1968,1183.0
1553976_a_at,DPCD,DPCD,0.0138359911488739,1036,0.0,1330,1183.0
244292_at,,244292_at,0.0041798754065349,1722,0.0,644,1183.0
215545_at,,215545_at,0.0207619794204669,705,0.0,1663,1184.0
200786_at,PSMB7,PSMB7,0.0151310392977951,967,0.0,1402,1184.5
229319_at,BC022047,BC022047,0.0065330829848552,1541,0.0,829,1185.0
240636_at,,240636_at,0.0022482799645252,1858,0.0,513,1185.5
209902_at,ATR,ATR,0.0267364472648047,486,0.0,1885,1185.5
202593_s_at,GDE1,GDE1,0.0119074948243599,1159,0.0,1218,1188.5
202257_s_at,CD2BP2,CD2BP2,0.0094386540994525,1323,0.0,1055,1189.0
208911_s_at,PDHB,PDHB,0.028688504748686,434,0.0,1948,1191.0
200968_s_at,PPIB,PPIB,0.0153387312533401,951,0.0,1431,1191.0
200816_s_at,PAFAH1B1,PAFAH1B1,0.014573275766626,992,0.0,1391,1191.5
220690_s_at,DHRS7B,DHRS7B,0.0017241442424881,1897,0.0,487,1192.0
235538_at,,235538_at,0.0081976050115351,1414,0.0,971,1192.5
202154_x_at,TUBB3,TUBB3,0.0090703292202168,1351,0.0,1034,1192.5
211609_x_at,PSMD4,PSMD4,0.0185237674004914,790,0.0,1595,1192.5
238430_x_at,SLFN5,SLFN5,0.0031262310416563,1801,0.0,585,1193.0
200799_at,HSPA1A|HSPA1B,HSPA1A|HSPA1B,0.0146324823040177,988,0.0,1398,1193.0
220720_x_at,MZT2B,MZT2B,0.001648810311563,1904,0.0,486,1195.0
210069_at,CHKB-CPT1B|CPT1B,CHKB-CPT1B|CPT1B,0.0268133707880861,483,0.0,1907,1195.0
1558702_at,TEX10,TEX10,0.0123852750327091,1123,0.0,1267,1195.0
201214_s_at,PPP1R7,PPP1R7,0.0096554175571176,1303,0.0,1091,1197.0
1560741_at,SNRPN|SNURF,SNRPN|SNURF,0.0128901390362892,1091,0.0,1304,1197.5
201526_at,ARF5,ARF5,0.0100405304445975,1279,0.0,1118,1198.5
204786_s_at,IFNAR2,IFNAR2,0.0244756125156648,562,0.0,1838,1200.0
233884_at,HIVEP3,HIVEP3,0.0076575642153534,1456,0.0,945,1200.5
222609_s_at,EXOSC1,EXOSC1,0.0002521141881546,1981,0.0,420,1200.5
202432_at,PPP3CB,PPP3CB,0.0089586795499892,1360,0.0,1041,1200.5
242673_at,,242673_at,0.0043909400517491,1701,0.0,701,1201.0
212639_x_at,TUBA1B,TUBA1B,0.0174974550621048,851,0.0,1552,1201.5
212088_at,PMPCA,PMPCA,0.0177888474053636,839,0.0,1565,1202.0
240180_at,,240180_at,0.0020134844930594,1879,0.0,528,1203.5
219392_x_at,PRR11,PRR11,0.0010081992294584,1941,0.0,467,1204.0
201371_s_at,CUL3,CUL3,0.0092823973993157,1337,0.0,1072,1204.5
244414_at,,244414_at,0.0036013959536832,1772,0.0,638,1205.0
211386_at,MGC12488,MGC12488,0.0178242341050566,836,0.0,1575,1205.5
202433_at,SLC35B1,SLC35B1,0.0087228612468693,1373,0.0,1040,1206.5
210425_x_at,GOLGA8A|GOLGA8B|LOC101930583,GOLGA8A|GOLGA8B|LOC101930583,0.0266673276252219,489,0.0,1925,1207.0
237790_at,SCN8A,SCN8A,0.0071700575294403,1501,0.0,913,1207.0
202838_at,FUCA1,FUCA1,0.0111262310044952,1213,0.0,1205,1209.0
207598_x_at,XRCC2,XRCC2,0.0219177890661483,659,0.0,1759,1209.0
219406_at,C1orf50,C1orf50,0.0006806587494253,1952,0.0,466,1209.0
201243_s_at,ATP1B1,ATP1B1,0.0093311434821183,1334,0.0,1085,1209.5
214769_at,CLCN4,CLCN4,0.0185612803218686,787,0.0,1634,1210.5
239121_at,,239121_at,0.003125919682913,1802,0.0,621,1211.5
215161_at,CAMK1G,CAMK1G,0.0197461060513392,746,0.0,1679,1212.5
211072_x_at,TUBA1B,TUBA1B,0.0176317748559627,845,0.0,1582,1213.5
207789_s_at,DPP6,DPP6,0.0222166416443033,649,0.0,1782,1215.5
242287_at,CLIP1,CLIP1,0.0017336819232749,1896,0.0,537,1216.5
211630_s_at,GSS,GSS,0.0181524915840377,810,0.0,1624,1217.0
1556352_at,,1556352_at,0.0129881231142992,1081,0.0,1356,1218.5
220942_x_at,FAM162A,FAM162A,0.000619013156852,1956,0.0,482,1219.0
203139_at,DAPK1,DAPK1,0.011238408445836,1197,0.0,1241,1219.0
202395_at,LOC101930324|NSF,LOC101930324|NSF,0.0084596666269974,1395,0.0,1044,1219.5
203197_s_at,C1orf123,C1orf123,0.0111620681409005,1208,0.0,1235,1221.5
209484_s_at,NSL1,NSL1,0.0248911884977869,547,0.0,1896,1221.5
203454_s_at,ATOX1,ATOX1,0.0109408513908584,1224,0.0,1221,1222.5
204701_s_at,STOML1,STOML1,0.0154565004628154,945,0.0,1501,1223.0
49452_at,ACACB,ACACB,0.0036279036279489,1771,0.0,675,1223.0
233056_x_at,DLGAP4,DLGAP4,0.0048579173911314,1659,0.0,788,1223.5
213400_s_at,TBL1X,TBL1X,0.0196061780660887,753,0.0,1694,1223.5
212727_at,DLG3,DLG3,0.016170910293386,906,0.0,1545,1225.5
238560_at,CALCOCO2,CALCOCO2,0.0020558163240232,1870,0.0,582,1226.0
212165_at,TMEM183A|TMEM183B,TMEM183A|TMEM183B,0.0156246791786536,931,0.0,1525,1228.0
213195_at,LYRM9,LYRM9,0.0196979903644781,750,0.0,1706,1228.0
242052_at,,242052_at,0.0014516864177937,1915,0.0,541,1228.0
241686_x_at,,241686_x_at,0.0016557883649808,1903,0.0,554,1228.5
201592_at,EIF3H,EIF3H,0.0090507846116495,1356,0.0,1107,1231.5
233241_at,KIZ,KIZ,0.007207361011161,1498,0.0,968,1233.0
238567_at,SGPP2,SGPP2,0.0018321902222489,1886,0.0,581,1233.5
201072_s_at,SMARCC1,SMARCC1,0.0137222377656281,1047,0.0,1421,1234.0
202429_s_at,PPP3CA,PPP3CA,0.0079742165831228,1429,0.0,1042,1235.5
200085_s_at,TCEB2,TCEB2,0.0149098906091702,978,0.0,1496,1237.0
1568612_at,GABRG2,GABRG2,0.0141154341036865,1017,0.0,1458,1237.5
205353_s_at,PEBP1,PEBP1,0.0228217737707858,632,0.0,1844,1238.0
200620_at,TMEM59,TMEM59,0.0146571133463881,985,0.0,1492,1238.5
1560199_x_at,,1560199_x_at,0.0117575804516173,1172,0.0,1306,1239.0
203266_s_at,MAP2K4,MAP2K4,0.0106835031142954,1245,0.0,1233,1239.0
201608_s_at,PWP1,PWP1,0.0086228382470748,1378,0.0,1105,1241.5
207124_s_at,GNB5,GNB5,0.0205479517295327,717,0.0,1766,1241.5
232169_x_at,MIR4691|MIR7113|NDUFS8,MIR4691|MIR7113|NDUFS8,0.0041594151426778,1725,0.0,759,1242.0
211983_x_at,ACTB|ACTG1,ACTB|ACTG1,0.0168766318941101,879,0.0,1605,1242.0
200650_s_at,LDHA,LDHA,0.0143458435554378,1005,0.0,1480,1242.5
213789_at,EBP,EBP,0.019579057179493,754,0.0,1731,1242.5
